id_student,gender,region,entrance_result,num_of_prev_attempts,studied_credits,disability,final_result,cluster,cluster_label
577551.0,M,North Region,A Level or Equivalent,0.0,90.0,N,Pass,1,B
577560.0,M,South West Region,HE Qualification,0.0,60.0,N,Fail,1,B
577603.0,M,North Region,Lower Than A Level,0.0,120.0,N,Withdrawn,1,B
577686.0,M,North Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
577735.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
577784.0,F,Oromia Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
577887.0,M,Somalia Region,A Level or Equivalent,0.0,90.0,N,Withdrawn,1,B
577995.0,M,Somalia Region,Lower Than A Level,0.0,60.0,N,Distinction,1,B
578000.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
578034.0,M,North Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
578056.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
578438.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
578450.0,F,Addis Ababa,Lower Than A Level,0.0,120.0,N,Fail,2,C
578472.0,M,Afar Region,Lower Than A Level,0.0,60.0,N,Fail,1,B
578623.0,M,Tigrai Region,A Level or Equivalent,0.0,120.0,N,Withdrawn,1,B
578654.0,M,Sidamo Region,Lower Than A Level,0.0,150.0,N,Fail,1,B
578722.0,M,Somalia Region,Lower Than A Level,0.0,30.0,N,Withdrawn,1,B
578725.0,M,Afar Region,HE Qualification,0.0,60.0,N,Fail,1,B
578736.0,M,Afar Region,HE Qualification,0.0,90.0,N,Pass,1,B
578820.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
579011.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
579027.0,M,Afar Region,HE Qualification,0.0,90.0,N,Fail,1,B
579098.0,M,South West Region,Lower Than A Level,0.0,120.0,N,Withdrawn,1,B
579130.0,M,South Region,A Level or Equivalent,0.0,30.0,Y,Pass,1,B
579199.0,F,Somalia Region,Lower Than A Level,0.0,90.0,N,Fail,2,C
579206.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
579321.0,M,Oromia Region,Lower Than A Level,0.0,180.0,N,Withdrawn,1,B
579340.0,M,South Region,Lower Than A Level,0.0,90.0,N,Distinction,1,B
579343.0,M,South Region,HE Qualification,0.0,60.0,N,Distinction,1,B
579499.0,M,South West Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
579604.0,M,Amhara Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
579723.0,M,Oromia Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
580372.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Fail,1,B
580689.0,M,Afar Region,HE Qualification,0.0,90.0,Y,Withdrawn,1,B
580719.0,F,Afar Region,HE Qualification,0.0,60.0,N,Distinction,2,C
580774.0,M,Tigrai Region,Lower Than A Level,0.0,120.0,N,Fail,1,B
580970.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
581011.0,M,South Region,Lower Than A Level,0.0,30.0,N,Withdrawn,1,B
581047.0,M,Somalia Region,A Level or Equivalent,0.0,90.0,N,Withdrawn,1,B
581123.0,M,South Region,A Level or Equivalent,0.0,150.0,N,Pass,1,B
581179.0,M,Oromia Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
581234.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
581340.0,M,Afar Region,HE Qualification,0.0,60.0,N,Distinction,1,B
581438.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
581439.0,M,South Region,HE Qualification,0.0,60.0,N,Fail,1,B
581453.0,F,North Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
581533.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
581708.0,M,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
581716.0,F,South Western Region,Lower Than A Level,0.0,180.0,N,Pass,2,C
581744.0,M,Oromia Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
581914.0,M,Afar Region,HE Qualification,0.0,90.0,N,Pass,1,B
582087.0,M,Afar Region,Lower Than A Level,0.0,90.0,N,Pass,1,B
582170.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
582514.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
582723.0,M,North Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
582768.0,M,South Western Region,A Level or Equivalent,0.0,90.0,Y,Fail,1,B
582827.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,1,B
582913.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Distinction,1,B
582983.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
583032.0,M,Afar Region,HE Qualification,0.0,60.0,N,Distinction,1,B
583052.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,1,B
583186.0,M,Amhara Region,Lower Than A Level,0.0,90.0,N,Fail,1,B
583192.0,F,Afar Region,HE Qualification,0.0,75.0,N,Pass,2,C
583238.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Distinction,1,B
583427.0,F,South Region,Lower Than A Level,0.0,60.0,N,Withdrawn,2,C
583714.0,M,South West Region,A Level or Equivalent,0.0,90.0,N,Pass,1,B
583833.0,M,Afar Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
583839.0,M,Afar Region,Lower Than A Level,0.0,60.0,N,Fail,1,B
583844.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
583855.0,M,South Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
583933.0,M,Afar Region,Lower Than A Level,0.0,75.0,N,Fail,1,B
584115.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
584191.0,M,Somalia Region,HE Qualification,0.0,60.0,N,Pass,1,B
584386.0,M,Somalia Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
584414.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
584443.0,F,Afar Region,Lower Than A Level,0.0,90.0,Y,Distinction,2,C
584444.0,M,Amhara Region,A Level or Equivalent,0.0,90.0,N,Withdrawn,1,B
584514.0,M,South Region,Lower Than A Level,0.0,90.0,N,Withdrawn,1,B
584553.0,M,Amhara Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
584567.0,M,South Region,Lower Than A Level,0.0,60.0,N,Fail,1,B
584913.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
584923.0,M,South Region,HE Qualification,0.0,60.0,N,Withdrawn,1,B
585011.0,M,Afar Region,HE Qualification,0.0,120.0,N,Pass,1,B
585056.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
585279.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
585433.0,M,Afar Region,HE Qualification,0.0,60.0,N,Pass,1,B
585455.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
585464.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
585471.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
585681.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Withdrawn,1,B
585758.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Fail,1,B
585769.0,F,Afar Region,Post Graduate Qualification,0.0,90.0,N,Withdrawn,2,C
585837.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
586046.0,M,South Region,HE Qualification,0.0,30.0,N,Pass,1,B
586047.0,M,South Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
586060.0,M,South Region,Lower Than A Level,0.0,60.0,N,Fail,1,B
586132.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Fail,1,B
586137.0,M,North Region,HE Qualification,0.0,30.0,N,Pass,1,B
586236.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,1,B
586261.0,M,Sidamo Region,Lower Than A Level,0.0,90.0,N,Distinction,1,B
586314.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
586473.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,Y,Fail,1,B
586476.0,F,Oromia Region,A Level or Equivalent,0.0,120.0,N,Pass,2,C
586587.0,M,Amhara Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
586621.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
586668.0,M,South Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
586716.0,M,Afar Region,HE Qualification,0.0,90.0,N,Pass,1,B
586750.0,M,South Western Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
586838.0,M,Somalia Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
586921.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Pass,1,B
586962.0,M,South Region,A Level or Equivalent,0.0,90.0,N,Pass,1,B
586979.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
587014.0,M,South Region,A Level or Equivalent,0.0,30.0,N,Fail,1,B
587122.0,M,Afar Region,Lower Than A Level,0.0,90.0,N,Withdrawn,1,B
587226.0,M,Afar Region,Lower Than A Level,0.0,30.0,Y,Fail,1,B
587319.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
587346.0,M,Tigrai Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
587382.0,M,North Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
587547.0,M,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
587616.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
587621.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,N,Fail,2,C
587677.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
587682.0,M,South West Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
587714.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
587884.0,M,South West Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
587906.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
587911.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
588125.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
588231.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
588280.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
588383.0,M,Tigrai Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
588402.0,M,Tigrai Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
588442.0,M,Amhara Region,Lower Than A Level,0.0,90.0,N,Pass,1,B
588502.0,M,Somalia Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
588524.0,M,Afar Region,HE Qualification,0.0,60.0,N,Distinction,1,B
588583.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Fail,1,B
588628.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
588676.0,M,Afar Region,HE Qualification,0.0,90.0,N,Pass,1,B
588694.0,M,North Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
588706.0,M,Sidamo Region,Lower Than A Level,0.0,90.0,N,Withdrawn,1,B
588710.0,M,Amhara Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
588835.0,M,Afar Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
588852.0,M,Sidamo Region,Lower Than A Level,0.0,90.0,N,Withdrawn,1,B
588942.0,M,South Region,HE Qualification,0.0,60.0,N,Fail,1,B
588974.0,M,South Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
589018.0,M,Afar Region,Lower Than A Level,0.0,120.0,N,Withdrawn,1,B
589023.0,M,North Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
589055.0,F,North Region,Lower Than A Level,0.0,60.0,N,Fail,2,C
589211.0,M,Afar Region,A Level or Equivalent,0.0,120.0,N,Pass,1,B
589327.0,M,Afar Region,HE Qualification,0.0,60.0,N,Pass,1,B
589380.0,M,Tigrai Region,HE Qualification,0.0,60.0,N,Distinction,1,B
589472.0,M,Sidamo Region,Lower Than A Level,0.0,90.0,N,Withdrawn,1,B
589484.0,M,Amhara Region,Lower Than A Level,0.0,30.0,N,Withdrawn,1,B
589506.0,M,North Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
589517.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
589555.0,M,Somalia Region,A Level or Equivalent,0.0,90.0,N,Withdrawn,1,B
589799.0,M,Tigrai Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
589856.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
589894.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
589902.0,M,Oromia Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
590017.0,M,Addis Ababa,HE Qualification,0.0,30.0,N,Distinction,1,B
590072.0,M,Afar Region,A Level or Equivalent,0.0,90.0,N,Fail,1,B
590436.0,M,Amhara Region,HE Qualification,0.0,60.0,N,Withdrawn,1,B
590626.0,M,Afar Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
590744.0,F,Afar Region,HE Qualification,0.0,60.0,N,Pass,2,C
590877.0,M,Oromia Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
590882.0,M,South Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
590942.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
590961.0,M,Afar Region,A Level or Equivalent,0.0,90.0,N,Withdrawn,1,B
591021.0,M,South Western Region,Lower Than A Level,0.0,60.0,N,Distinction,1,B
591165.0,M,Afar Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
591178.0,M,Sidamo Region,HE Qualification,0.0,30.0,N,Withdrawn,1,B
591375.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
591388.0,M,South Region,HE Qualification,0.0,60.0,N,Distinction,1,B
591398.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
591424.0,M,Amhara Region,HE Qualification,0.0,60.0,N,Withdrawn,1,B
591566.0,M,Amhara Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
591719.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
591869.0,M,North Region,HE Qualification,0.0,30.0,N,Pass,1,B
591942.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
591944.0,M,North Region,Lower Than A Level,0.0,90.0,N,Fail,1,B
591958.0,M,South Region,Lower Than A Level,0.0,60.0,N,Distinction,1,B
591995.0,M,Afar Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
592003.0,M,South Western Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
592051.0,M,Afar Region,HE Qualification,0.0,120.0,Y,Pass,1,B
592172.0,M,Amhara Region,Lower Than A Level,0.0,90.0,N,Fail,1,B
592250.0,M,Afar Region,HE Qualification,0.0,30.0,N,Pass,1,B
592581.0,F,Amhara Region,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
592609.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
592787.0,M,Somalia Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
592791.0,M,Somalia Region,HE Qualification,0.0,30.0,N,Fail,1,B
592842.0,M,Afar Region,HE Qualification,0.0,120.0,N,Fail,1,B
592895.0,F,North Region,Post Graduate Qualification,0.0,30.0,N,Distinction,2,C
592961.0,M,Amhara Region,HE Qualification,0.0,60.0,N,Distinction,1,B
592997.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass,1,B
593348.0,M,North Region,Post Graduate Qualification,0.0,60.0,N,Withdrawn,1,B
593362.0,M,Afar Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
593400.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Fail,1,B
593487.0,M,Afar Region,HE Qualification,0.0,60.0,N,Pass,1,B
593534.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Pass,1,B
593587.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
593787.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Fail,1,B
593845.0,M,Amhara Region,Lower Than A Level,0.0,60.0,N,Fail,1,B
593924.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
594111.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
594157.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
594199.0,M,Oromia Region,A Level or Equivalent,0.0,90.0,Y,Pass,1,B
594233.0,M,North Region,A Level or Equivalent,0.0,90.0,N,Fail,1,B
594246.0,M,Afar Region,HE Qualification,0.0,60.0,N,Fail,1,B
594399.0,M,Afar Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
594431.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
594452.0,M,Afar Region,HE Qualification,0.0,60.0,N,Fail,1,B
594458.0,M,Amhara Region,Lower Than A Level,0.0,60.0,N,Fail,1,B
594517.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
594602.0,M,Addis Ababa,Lower Than A Level,0.0,90.0,N,Fail,1,B
594755.0,M,North Region,Lower Than A Level,0.0,120.0,N,Withdrawn,1,B
594851.0,M,Afar Region,Lower Than A Level,0.0,90.0,N,Fail,1,B
594864.0,M,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
594976.0,M,Afar Region,HE Qualification,0.0,30.0,N,Pass,1,B
595077.0,M,South Western Region,HE Qualification,0.0,60.0,N,Withdrawn,1,B
595100.0,M,Afar Region,Post Graduate Qualification,0.0,60.0,N,Withdrawn,1,B
595182.0,M,Afar Region,HE Qualification,0.0,90.0,N,Distinction,1,B
595189.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
595244.0,M,Somalia Region,A Level or Equivalent,0.0,90.0,N,Pass,1,B
595362.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
595453.0,M,Sidamo Region,Lower Than A Level,0.0,30.0,N,Withdrawn,1,B
595492.0,M,Oromia Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
595515.0,M,Tigrai Region,A Level or Equivalent,0.0,30.0,N,Fail,1,B
595553.0,M,North Region,HE Qualification,0.0,30.0,N,Pass,1,B
595781.0,F,North Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
595938.0,M,Somalia Region,HE Qualification,0.0,30.0,N,Pass,1,B
595990.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
596002.0,M,Addis Ababa,A Level or Equivalent,0.0,30.0,N,Withdrawn,1,B
596137.0,M,Addis Ababa,Lower Than A Level,0.0,30.0,N,Withdrawn,1,B
596319.0,M,North Region,Post Graduate Qualification,0.0,60.0,N,Pass,1,B
596321.0,F,Amhara Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
596361.0,M,North Region,Lower Than A Level,0.0,90.0,N,Distinction,1,B
596404.0,M,Sidamo Region,Lower Than A Level,0.0,90.0,N,Fail,1,B
596432.0,F,Oromia Region,Lower Than A Level,0.0,60.0,N,Withdrawn,2,C
596526.0,M,Amhara Region,HE Qualification,0.0,60.0,N,Pass,1,B
596614.0,M,South Region,Lower Than A Level,0.0,30.0,N,Withdrawn,1,B
596676.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
596789.0,M,Tigrai Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
596812.0,F,Oromia Region,Lower Than A Level,0.0,60.0,N,Pass,2,C
596931.0,M,South Region,HE Qualification,0.0,60.0,N,Fail,1,B
597181.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
597206.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
597319.0,M,South West Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
597335.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,2,C
597363.0,M,Oromia Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
597376.0,F,South Region,A Level or Equivalent,0.0,120.0,Y,Pass,2,C
597459.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass,1,B
597573.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,Y,Pass,1,B
597948.0,M,South West Region,HE Qualification,0.0,30.0,N,Pass,1,B
598028.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass,1,B
598074.0,M,Afar Region,A Level or Equivalent,0.0,90.0,N,Distinction,1,B
598321.0,M,South Region,HE Qualification,0.0,60.0,N,Pass,1,B
598547.0,M,Tigrai Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
598662.0,F,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
598809.0,M,South Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
598819.0,M,Addis Ababa,HE Qualification,0.0,60.0,N,Fail,1,B
598821.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
598924.0,M,North Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
598963.0,M,Amhara Region,HE Qualification,0.0,30.0,N,Distinction,1,B
598973.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,Y,Distinction,1,B
599176.0,M,Tigrai Region,HE Qualification,0.0,30.0,N,Pass,1,B
599263.0,M,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Withdrawn,1,B
599284.0,M,Tigrai Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
599452.0,M,North Region,HE Qualification,0.0,60.0,N,Pass,1,B
599478.0,F,North Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
599479.0,M,North Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
599520.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
599542.0,M,Afar Region,Lower Than A Level,0.0,90.0,N,Fail,1,B
599547.0,M,Somalia Region,A Level or Equivalent,0.0,120.0,Y,Withdrawn,1,B
599588.0,M,Tigrai Region,A Level or Equivalent,0.0,90.0,N,Fail,1,B
599768.0,M,Tigrai Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
599893.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
599902.0,M,South Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
599942.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
599958.0,F,Oromia Region,HE Qualification,0.0,150.0,N,Distinction,2,C
599982.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
600071.0,M,North Region,Post Graduate Qualification,0.0,60.0,N,Pass,1,B
600077.0,M,Afar Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
600127.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
600142.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
600187.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
600198.0,M,South Western Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
600335.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
600350.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
600509.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
600547.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
600623.0,M,South West Region,A Level or Equivalent,0.0,90.0,N,Withdrawn,1,B
600816.0,M,South West Region,A Level or Equivalent,0.0,30.0,N,Withdrawn,1,B
600869.0,M,South Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
600916.0,M,Afar Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
600938.0,M,Afar Region,HE Qualification,0.0,90.0,N,Pass,1,B
600945.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
600978.0,M,Addis Ababa,Lower Than A Level,0.0,90.0,N,Withdrawn,1,B
601054.0,M,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Withdrawn,1,B
601157.0,M,South Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
601175.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
601182.0,M,Afar Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
601223.0,M,Tigrai Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
601224.0,M,Afar Region,HE Qualification,0.0,90.0,N,Pass,1,B
601248.0,M,Tigrai Region,Lower Than A Level,0.0,90.0,N,Withdrawn,1,B
601370.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
601407.0,M,Sidamo Region,Lower Than A Level,0.0,30.0,N,Withdrawn,1,B
601433.0,M,South West Region,Lower Than A Level,0.0,60.0,N,Fail,1,B
601653.0,M,North Region,HE Qualification,0.0,60.0,N,Pass,1,B
601757.0,M,Afar Region,HE Qualification,0.0,90.0,N,Distinction,1,B
601827.0,M,North Region,A Level or Equivalent,0.0,30.0,N,Withdrawn,1,B
601873.0,M,South Region,HE Qualification,0.0,30.0,N,Pass,1,B
602007.0,M,South Western Region,Post Graduate Qualification,0.0,60.0,N,Pass,1,B
602037.0,M,Oromia Region,Lower Than A Level,0.0,30.0,N,Withdrawn,1,B
602133.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
602233.0,M,South Region,HE Qualification,0.0,60.0,N,Pass,1,B
602244.0,M,Afar Region,HE Qualification,0.0,60.0,N,Fail,1,B
602268.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
602269.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass,1,B
602275.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,1,B
602288.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
602389.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Fail,2,C
602398.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
602424.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Pass,1,B
602659.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
602663.0,M,Tigrai Region,Lower Than A Level,0.0,60.0,N,Distinction,1,B
602703.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
602718.0,M,Afar Region,Post Graduate Qualification,0.0,60.0,N,Pass,1,B
602816.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
602827.0,M,South Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
602944.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,Y,Fail,1,B
603053.0,M,Afar Region,A Level or Equivalent,0.0,90.0,N,Fail,1,B
603222.0,M,South Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
603309.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
603357.0,M,South Region,Lower Than A Level,0.0,90.0,N,Withdrawn,1,B
603455.0,M,South Western Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
603477.0,M,Addis Ababa,HE Qualification,0.0,60.0,N,Pass,1,B
603503.0,M,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Distinction,1,B
603565.0,M,South Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
